subject_type,subject_name,predicate,object_type,object_name,reason,evidence,confidence,source,subject_wikidata,object_wikidata
person,Bernhard Christoph Breitkopf,similar_to,person,Mitrofan Belyayev,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Bernhard Christoph Breitkopf,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.65,derived,,
person,Bernhard Christoph Breitkopf,similar_to,person,Yves Padrines,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Bernhard Christoph Breitkopf,similar_to,person,Julius Heinrich Zimmermann,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Daniel Sluga,similar_to,person,Mitrofan Belyayev,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Daniel Sluga,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.65,derived,,
person,Daniel Sluga,similar_to,person,Yves Padrines,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Daniel Sluga,similar_to,person,Julius Heinrich Zimmermann,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Mitrofan Belyayev,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.65,derived,,
person,Mitrofan Belyayev,similar_to,person,Yves Padrines,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Mitrofan Belyayev,similar_to,person,Julius Heinrich Zimmermann,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Carl Henschel,similar_to,person,Wolfgang Reitzle,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Carl Henschel,similar_to,person,Florian Huettl,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Carl Henschel,similar_to,person,Benno Kaltenegger,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Carl Henschel,similar_to,person,Georg Michael Pfaff,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Carl Henschel,similar_to,person,Lars Brzoska,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Wolfgang Reitzle,similar_to,person,Florian Huettl,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Wolfgang Reitzle,similar_to,person,Benno Kaltenegger,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Wolfgang Reitzle,similar_to,person,Georg Michael Pfaff,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Wolfgang Reitzle,similar_to,person,Lars Brzoska,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Florian Huettl,similar_to,person,Benno Kaltenegger,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Florian Huettl,similar_to,person,Georg Michael Pfaff,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Florian Huettl,similar_to,person,Lars Brzoska,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Benno Kaltenegger,similar_to,person,Georg Michael Pfaff,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Benno Kaltenegger,similar_to,person,Lars Brzoska,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Georg Michael Pfaff,similar_to,person,Lars Brzoska,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Reinhard Schneider,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Reinhard Schneider,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Reinhard Schneider,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Reinhard Schneider,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Reinhard Schneider,similar_to,person,Emil Leisler,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Carl Merck,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Carl Merck,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Carl Merck,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Carl Merck,similar_to,person,Emil Leisler,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Friedrich Christoph Werner,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Friedrich Christoph Werner,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Friedrich Christoph Werner,similar_to,person,Emil Leisler,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Eugen Albert,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Eugen Albert,similar_to,person,Emil Leisler,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Emil Leisler,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Eduard Brand,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Eduard Brand,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Eduard Brand,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Eduard Brand,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Eduard Brand,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,August Trapp,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,August Trapp,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,August Trapp,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,August Trapp,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,August Trapp,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Theodor Münch,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Theodor Münch,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Theodor Münch,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Theodor Münch,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Theodor Münch,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Hermann Renner,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Hermann Renner,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Hermann Renner,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Hermann Renner,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Hermann Renner,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Christoph Julius Gravenhorst,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Christoph Julius Gravenhorst,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Christoph Julius Gravenhorst,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Christoph Julius Gravenhorst,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Christoph Julius Gravenhorst,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Heinz-Jürgen Bertram,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Heinz-Jürgen Bertram,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Heinz-Jürgen Bertram,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Heinz-Jürgen Bertram,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Heinz-Jürgen Bertram,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Georg Werner,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Georg Werner,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Georg Werner,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Georg Werner,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Georg Werner,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Hermann Julius Grüneberg,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Hermann Julius Grüneberg,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Hermann Julius Grüneberg,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Hermann Julius Grüneberg,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Hermann Julius Grüneberg,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Helmut Schneider,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Helmut Schneider,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Helmut Schneider,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Helmut Schneider,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Helmut Schneider,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Wilhelm Heraeus,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Wilhelm Heraeus,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Wilhelm Heraeus,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Wilhelm Heraeus,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Wilhelm Heraeus,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Vincent Warnery,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Vincent Warnery,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Vincent Warnery,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Vincent Warnery,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Vincent Warnery,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Claus Sauter,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Claus Sauter,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Claus Sauter,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Claus Sauter,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Claus Sauter,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Friedrich Jacob Merck,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Friedrich Jacob Merck,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Friedrich Jacob Merck,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Friedrich Jacob Merck,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Friedrich Jacob Merck,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Jean-Yves Parisot,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Jean-Yves Parisot,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Jean-Yves Parisot,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Jean-Yves Parisot,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Jean-Yves Parisot,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.75,derived,,
person,François Poirrier,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.65,derived,,
person,François Poirrier,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.65,derived,,
person,François Poirrier,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.65,derived,,
person,François Poirrier,similar_to,person,Eugen Albert,Shared features (industry/country),Derived similarity,0.65,derived,,
person,François Poirrier,similar_to,person,Emil Leisler,Shared features (industry/country),Derived similarity,0.65,derived,,
person,Johann Wilhelm Kraul,similar_to,person,Hermann Schneider,Shared features (industry/country),Derived similarity,0.8500000000000001,derived,,
person,Johann Wilhelm Kraul,similar_to,person,Reinhard Schneider,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Johann Wilhelm Kraul,similar_to,person,Carl Merck,Shared features (industry/country),Derived similarity,0.75,derived,,
person,Johann Wilhelm Kraul,similar_to,person,Friedrich Christoph Werner,Shared features (industry/country),Derived similarity,0.75,derived,,
